Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
3058,France,"The wine is still young with its crisp red fruits and tense tannins. It is a structured wine, firm with a dry core and still developing its fruitiness. It will need to age a while yet, so drink from 2018.",Les Michelons,88,25.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Yohan Lardy 2015 Les Michelons  (Moulin-à-Vent),Gamay,Yohan Lardy
117224,France,"With its firm, black fruits, this is a very chunky wine, mineral in character. It has tension, with tannins layered with intense flavors, very structured. It needs aging. One of a series of single-vineyard wines created by Jean-Luc Baldès.",Clos Triguedina Les Galets,93,30.0,Southwest France,Cahors,,Roger Voss,@vossroger,Jean-Luc Baldès 2007 Clos Triguedina Les Galets Malbec (Cahors),Malbec,Jean-Luc Baldès
56498,France,"A fruity wine, it has fresh citrus and pear flavors. It is very light with just hints of texture. Drink now.",,83,22.0,Burgundy,Petit Chablis,,Roger Voss,@vossroger,Domaine L. Chatelain 2012  Petit Chablis,Chardonnay,Domaine L. Chatelain
128675,France,"Full in the mouth, this ripe, spicy wine offers a fruit salad of flavors that are topped with some wood-aging flavors. Drink from 2016 for the wood to be fully integrated into the fruit. After the Jonck family's 350 years in South Africa's Western Cape, vineyard owner Johan Jonck and family decamped to Bordeaux in 2011. Consulting enologist is Eric Bardon.",Instinct,90,45.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Espérance 2014 Instinct  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Château Espérance
69560,France,"This is a fruity wine made to be drunk young. It is soft, with a blackberry stalkiness in the background as well as fresh, spicy acidity. Drink now.",,84,13.0,Southwest France,Buzet,,Roger Voss,@vossroger,Vignerons de Buzet 2011 Red (Buzet),Bordeaux-style Red Blend,Vignerons de Buzet
48292,France,"Intital bright, green fruit aromas on this concentrated, intense style of wine, with some smoky flavors to complement the crisp, green freshness. It's a very complete wine, well balanced, with all of the fruits in place along with spice.",Mont-de-Milieu Premier Cru,92,,Burgundy,Chablis,,Roger Voss,@vossroger,Jean-Marc Brocard 2005 Mont-de-Milieu Premier Cru  (Chablis),Chardonnay,Jean-Marc Brocard
65683,France,"This is a fresh, almond and apple-flavored sparkling wine. With crisp acidity and some attractive bottle aging, it's ripe but cut by a steely aftertaste, and is ready to drink.",Cuvée T,87,25.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine Vincent Carême 2012 Cuvée T  (Vouvray),Chenin Blanc,Domaine Vincent Carême
59645,France,"The wine is all about fresh apples and pears, with just a hint of smokiness and mineral texture. Crisp, with great acidity, it's ready to drink now, bright, full in the mouth and very fruity.",,85,22.0,Beaujolais,Beaujolais Blanc,,Roger Voss,@vossroger,Château de Chatelard 2013  Beaujolais Blanc,Chardonnay,Château de Chatelard
96187,France,"With barnyard aromas, this is a rustic wine. It does have some red fruit flavors and acidity but these are compromised by the earthy texture.",La Fleur Blanchon,83,40.0,Bordeaux,Lussac Saint-Émilion,,Roger Voss,@vossroger,Château Bonnin 2011 La Fleur Blanchon  (Lussac Saint-Émilion),Bordeaux-style Red Blend,Château Bonnin
112477,France,"This is undeniably a concentrated wine offering a complex set of very appealing aromas and flavors (singed grapefruit peel, honey, caramel). However, it is a bit out of balance at 15.5% alcohol and finishes shorter than one has a right to expect in this triple-digit price range. It's starting to show some development and will probably not improve, so best to drink up soon.",Wintzenheim Hengst Grand Cru,89,110.0,Alsace,Alsace,,,,Domaine Zind-Humbrecht 2007 Wintzenheim Hengst Grand Cru Gewürztraminer (Alsace),Gewürztraminer,Domaine Zind-Humbrecht
55176,France,"A darkly tannic wine, showing a dry side of Pinot Noir but still offering some good berry fruits and raspberry sweetness. The acidity needs to soften, though.",,87,68.0,Burgundy,Côte de Nuits-Villages,,Roger Voss,@vossroger,Domaine Jayer-Gilles 2007  Côte de Nuits-Villages,Pinot Noir,Domaine Jayer-Gilles
79508,France,"With its firm structure and strongly steely tendencies, this wine will repay aging. Orange citrus is woven into the texture of the wine, showing acidity and a taut, tangy aftertaste. It will need time to come together, so drink from 2018.",Anne de K Schlossberg Grand Cru,91,27.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Kientzheim-Kaysersberg 2012 Anne de K Schlossberg Grand Cru Riesling (Alsace),Riesling,Cave de Kientzheim-Kaysersberg
78593,France,"Matured in large wooden vats, this is a wine that is so ripe and rich. With great fruit allied to an opulent texture, it is both spicy and full of tropical fruit flavors. At the moment, it is just bursting with fruit and will need time to calm down, so wait to drink until 2019.",Chambrates,93,65.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Vacheron 2015 Chambrates  (Sancerre),Sauvignon Blanc,Domaine Vacheron
7208,France,"This is a finely textured wine, shining with the granite soil of the vineyard. Its acidity and crisp apple flavors are still young, still tight. Give this delicious wine until late 2017 to drink.",Sur Lie,90,16.0,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Gadais Père et Fils 2016 Sur Lie  (Muscadet Sèvre et Maine),Melon,Gadais Père et Fils
15469,France,"Subtle notes of concentrated rose petals and almost smoky honeysuckle come with a flinty aspect. The palate is defined by pithy lemon and bergamot interspersed with aromatic spices like lemon pepper and cardamom. It is the zesty core, however, that draws you in, with pithy grapefruit notes that last along with the fruity spice.",Turckheim,90,26.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Zind-Humbrecht 2014 Turckheim Gewurztraminer (Alsace),Gewürztraminer,Domaine Zind-Humbrecht
75728,France,"Perhaps it is the large Clairette component (52%), but this blend finishes with an attractive tingle of lime that brightens the whole experience. Honeyed melon and traces of raw almond give the impression of softness, yet the wine remains refreshing. The balance is 26% Grenache Blanc, 13% Viognier and 9% Picpoul. Drink it now and over the next six months.",La Fermade,89,19.0,Rhône Valley,Lirac,,Joe Czerwinski,@JoeCz,Domaine Maby 2013 La Fermade White (Lirac),Rhône-style White Blend,Domaine Maby
15460,France,"The small parcel of vines that makes up Providence has proven to be a stunning piece of Pomerol. This wine is all richness and structure, with a solid density and black plum fruits cut with acidity. It's generous, full in the mouth, solid with tannins at the back and opulent with fruit at the front. Drink from 2022.",,93,,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château Providence 2012  Pomerol,Bordeaux-style Red Blend,Château Providence
124512,France,"A soft wood- and almond-flavored wine. It misses fresh fruit, instead offering a rounded, ripe character that suggests it is not for aging.",Vaucoupin Premier Cru,86,,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Corine Perchaud 2009 Vaucoupin Premier Cru  (Chablis),Chardonnay,Domaine Corine Perchaud
52060,France,"A big wine that is full-bodied, ripe, juicy with some green flavors and flashes of toast. Possibly over the top, it is still enjoyable in its broad way. It will be better in 2016.",,85,15.0,Southwest France,Bergerac Sec,,Roger Voss,@vossroger,Lionel Osmin & Cie 2013 White (Bergerac Sec),Bordeaux-style White Blend,Lionel Osmin & Cie
6685,France,"Beautifully balanced, this conveys both rich fruit and a tense, intense minerality. Combining the two strands impeccably, it brings out tangy apple and pink grapefruit flavors and a steely, tight acidity. It's a structured wine that needs to age. Drink from 2018.",Clos Häuserer Wintzenheim,93,65.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Zind-Humbrecht 2012 Clos Häuserer Wintzenheim Riesling (Alsace),Riesling,Domaine Zind-Humbrecht
79252,France,"With just a hint of a pink color, this is a crisp and fruity wine. Citrus, tangerine and lemon flavors carry a light touch of red currants. Drink this bright wine now.",,86,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Roquefort 2016 Rosé (Bordeaux Rosé),Rosé,Château Roquefort
115793,France,"A wonderfully balanced wine, rich, rounded but showing off the crispness, the tightness of great Muscadet. There is a yeasty, creamy element here, from its 30 month's aging on the lees before bottling, but this just makes the crispness even more exciting.",Clos des Noëlles Excelsior,93,35.0,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Domaine Luneau-Papin 2001 Clos des Noëlles Excelsior  (Muscadet Sèvre et Maine),Melon,Domaine Luneau-Papin
72012,France,The slightest notion of honeysuckle reaches the nose. The light and dry palate diffuses the aromatic notions of Muscat only slightly. There is lovely lightness and lots of lemon freshness.,,88,23.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,André Kientzler 2014 Muscat (Alsace),Muscat,André Kientzler
76965,France,"While the wine's surface is smooth, underneath there are firm, dry tannins that offer potential for power. New wood flavors are still prominent, indicating that this is still a wine in development.",,91,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Sanctus 2009  Saint-Émilion,Bordeaux-style Red Blend,Sanctus
60795,France,"The Hospices de Saumur is a charitable foundation, with the Clos Cristal one of the donations of vineyards. This young, fruity 2011 shows some rough, rustic edges while also giving full, red berry fruits and some tight tannins. For aging over the next 2–3 years when it will smooth out.",Clos Cristal,88,29.0,Loire Valley,Saumur-Champigny,,Roger Voss,@vossroger,Hospices de Saumur 2011 Clos Cristal  (Saumur-Champigny),Cabernet Franc,Hospices de Saumur
22551,France,"Aromatic notes of orange peel and flesh charm on the nose of this wine. The palate is gentle, dry and fresh, with a super-clean finish offering apple and grapefruit.",Turckheim,89,15.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,François Baur 2015 Turckheim Riesling (Alsace),Riesling,François Baur
15011,France,"Crisp, mineral and tight, this is still a young bottling. It is dry, full of citrus-fruit flavors and with a fine burst of acidity that cuts through the wine. Let this delicious wine settle for a few more months to add more fruit to the texture. Drink from late 2018.",Blanc de Blancs Brut,91,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Vollereaux NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Vollereaux
113852,France,"Paillard's crispest Chardonnay comes mainly from the Côte des Blancs. Offering great white fruit and bright apple flavors, this wine is also textured and mineral. It is beginning to mature, suggesting a touch of toastiness while the fruit remains. It finishes dry. Drink the wine now.",Blanc de Blancs Extra Brut,94,87.0,Champagne,Champagne,,Roger Voss,@vossroger,Bruno Paillard 2006 Blanc de Blancs Extra Brut  (Champagne),Champagne Blend,Bruno Paillard
129825,France,"A fresh, juicy wine, with attractive acidity, red berry flavors and a layer of well balanced tannins. Very perfumed, with hints of mineral and final acidity.",,88,30.0,Burgundy,Côte de Beaune-Villages,,Roger Voss,@vossroger,Camille Giroud 2008  Côte de Beaune-Villages,Pinot Noir,Camille Giroud
106349,France,"The oak aging, implicit in the name of the wine, is present in its smooth character. This bottling is in the elegant style typical of Famaey wines and also has weight and firm, concentrated black fruit with acidity and a dry core. Drink from 2019.",Fût de Chêne,91,20.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Famaey 2011 Fût de Chêne Malbec (Cahors),Malbec,Château Famaey
43972,France,"Like many Beaujolais in 2010, this wine has a firm and tannic structure. Being Morgon, though, it also has power and richness, the black fruits intense, with acidity to balance. This could well age for 2–3 years and more.",Les Charmes,91,,Beaujolais,Morgon,,Roger Voss,@vossroger,Ferraud et Fils 2010 Les Charmes  (Morgon),Gamay,Ferraud et Fils
66678,France,"A soft and subdued nose leads to a very gently but freshly fruited palate. Cut pear and apple abound, as does their brisk, friendly freshness. This has the same tart and juicy feel as a perfectly ripe apple. The finish is dry and clean.",Gentil,88,17.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,La Cave des Vignerons de Pfaffenheim 2014 Gentil White (Alsace),White Blend,La Cave des Vignerons de Pfaffenheim
21030,France,"Bread and yeasty aromas lead to a wine that has tannins and wood aging, leaving the fruitiness behind.",,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Larteau 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Larteau
71357,France,"In Cahors Tradition means a wine that doesn't go into barrels for aging. That keeps the fruit vibrant and crisp, as it is here. The wine is ripe, full in the mouth with fruit tannins and black-currant acidity. It is a year away from maturity, so drink from 2017.",Tradition,88,16.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Eugénie 2014 Tradition Malbec-Merlot (Cahors),Malbec-Merlot,Château Eugénie
64316,France,"At only 10% Syrah, this is quite different in composition from most of Delas's wines. The rest is Grenache, and in 2009 the result is slightly pruny, with touches of coffee, chocolate and Christmas spice. It's full bodied and creamy in texture without being soft, thanks to the crisp acids and silky tannins on the finish. Drink it over the next few years.",Haute Pierre,89,46.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Delas Frères 2009 Haute Pierre Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Delas Frères
